time,state,label
Thu May 07 23:51:56 +0000 2020,oh,1
Thu May 07 23:51:55 +0000 2020,in,-1
Thu May 07 23:51:53 +0000 2020,ny,1
Thu May 07 23:51:48 +0000 2020,ok,-1
Thu May 07 23:51:47 +0000 2020,oh,1
Thu May 07 23:51:46 +0000 2020,az,-1
Thu May 07 23:51:45 +0000 2020,dc,-1
Thu May 07 23:51:40 +0000 2020,ca,-1
Thu May 07 23:51:36 +0000 2020,tx,-1
Thu May 07 23:51:29 +0000 2020,ny,-1
Thu May 07 23:51:27 +0000 2020,mi,1
Thu May 07 23:51:25 +0000 2020,nm,1
Thu May 07 23:51:23 +0000 2020,ma,-1
Thu May 07 23:51:23 +0000 2020,ga,-1
Thu May 07 23:51:22 +0000 2020,ny,-1
Thu May 07 23:51:18 +0000 2020,co,1
Thu May 07 23:51:17 +0000 2020,or,1
Thu May 07 23:51:16 +0000 2020,ks,1
Thu May 07 23:51:16 +0000 2020,il,-1
Thu May 07 23:51:16 +0000 2020,mi,-1
Thu May 07 23:51:14 +0000 2020,al,-1
Thu May 07 23:51:12 +0000 2020,wv,-1
Thu May 07 23:51:09 +0000 2020,ca,-1
Thu May 07 23:51:09 +0000 2020,oh,-1
Thu May 07 23:51:09 +0000 2020,sc,1
Thu May 07 23:51:04 +0000 2020,in,-1
Thu May 07 23:50:58 +0000 2020,tx,-1
Thu May 07 23:50:58 +0000 2020,az,1
Thu May 07 23:50:57 +0000 2020,ca,1
Thu May 07 23:50:51 +0000 2020,ca,1
Thu May 07 23:50:49 +0000 2020,tx,1
Thu May 07 23:50:48 +0000 2020,nj,-1
Thu May 07 23:50:48 +0000 2020,fl,1
Thu May 07 23:50:48 +0000 2020,or,-1
Thu May 07 23:50:39 +0000 2020,fl,-1
Thu May 07 23:50:26 +0000 2020,ca,1
Thu May 07 23:50:24 +0000 2020,fl,-1
Thu May 07 23:50:14 +0000 2020,mn,-1
Thu May 07 23:50:10 +0000 2020,ga,-1
Thu May 07 23:50:08 +0000 2020,dc,-1
Thu May 07 23:50:08 +0000 2020,oh,-1
Thu May 07 23:50:07 +0000 2020,ca,-1
Thu May 07 23:50:00 +0000 2020,ne,1
Thu May 07 23:49:59 +0000 2020,tx,1
Thu May 07 23:49:52 +0000 2020,az,-1
Thu May 07 23:49:50 +0000 2020,ny,-1
Thu May 07 23:49:48 +0000 2020,fl,-1
Thu May 07 23:49:48 +0000 2020,ca,1
Thu May 07 23:49:41 +0000 2020,il,-1
Thu May 07 23:49:40 +0000 2020,ca,-1
Thu May 07 23:49:39 +0000 2020,tx,-1
Thu May 07 23:49:38 +0000 2020,ca,1
Thu May 07 23:49:35 +0000 2020,ca,-1
Thu May 07 23:49:31 +0000 2020,tx,1
Thu May 07 23:49:26 +0000 2020,az,1
Thu May 07 23:49:23 +0000 2020,or,-1
Thu May 07 23:49:23 +0000 2020,ny,1
Thu May 07 23:49:20 +0000 2020,wy,-1
Thu May 07 23:49:17 +0000 2020,tn,1
Thu May 07 23:49:13 +0000 2020,fl,-1
Thu May 07 23:49:09 +0000 2020,tx,-1
Thu May 07 23:49:08 +0000 2020,ma,1
Thu May 07 23:49:03 +0000 2020,dc,-1
Thu May 07 23:48:55 +0000 2020,mn,1
Thu May 07 23:48:53 +0000 2020,nj,-1
Thu May 07 23:48:51 +0000 2020,wi,-1
Thu May 07 23:48:50 +0000 2020,tx,1
Thu May 07 23:48:49 +0000 2020,dc,-1
Thu May 07 23:48:45 +0000 2020,ct,1
Thu May 07 23:48:34 +0000 2020,ca,-1
Thu May 07 23:48:30 +0000 2020,sc,-1
Thu May 07 23:48:25 +0000 2020,mt,1
Thu May 07 23:48:25 +0000 2020,pa,-1
Thu May 07 23:48:22 +0000 2020,ny,-1
Thu May 07 23:48:20 +0000 2020,dc,-1
Thu May 07 23:48:18 +0000 2020,ut,-1
Thu May 07 23:48:16 +0000 2020,ga,1
Thu May 07 23:48:14 +0000 2020,va,-1
Thu May 07 23:48:09 +0000 2020,mo,1
Thu May 07 23:48:08 +0000 2020,ga,1
Thu May 07 23:48:01 +0000 2020,md,-1
Thu May 07 23:47:59 +0000 2020,in,1
Thu May 07 23:47:57 +0000 2020,az,-1
Thu May 07 23:47:56 +0000 2020,co,1
Thu May 07 23:47:56 +0000 2020,ca,1
Thu May 07 23:47:55 +0000 2020,pa,1
Thu May 07 23:47:48 +0000 2020,nv,1
Thu May 07 23:47:46 +0000 2020,wy,1
Thu May 07 23:47:42 +0000 2020,ca,-1
Thu May 07 23:47:38 +0000 2020,pa,1
Thu May 07 23:47:36 +0000 2020,la,-1
Thu May 07 23:47:34 +0000 2020,tn,-1
Thu May 07 23:47:31 +0000 2020,fl,1
Thu May 07 23:47:31 +0000 2020,pa,-1
Thu May 07 23:47:30 +0000 2020,pa,1
Thu May 07 23:47:30 +0000 2020,md,1
Thu May 07 23:47:29 +0000 2020,fl,1
Thu May 07 23:47:28 +0000 2020,il,-1
Thu May 07 23:47:27 +0000 2020,ca,-1
Thu May 07 23:47:26 +0000 2020,co,-1
Thu May 07 23:47:25 +0000 2020,az,-1
Thu May 07 23:47:24 +0000 2020,mn,1
Thu May 07 23:47:17 +0000 2020,nm,-1
Thu May 07 23:47:14 +0000 2020,ar,-1
Thu May 07 23:47:13 +0000 2020,wa,1
Thu May 07 23:47:12 +0000 2020,ok,1
Thu May 07 23:47:11 +0000 2020,oh,-1
Thu May 07 23:47:09 +0000 2020,fl,1
Thu May 07 23:47:01 +0000 2020,wa,-1
Thu May 07 23:46:59 +0000 2020,oh,-1
Thu May 07 23:46:52 +0000 2020,ny,-1
Thu May 07 23:46:52 +0000 2020,wa,-1
Thu May 07 23:46:50 +0000 2020,ny,1
Thu May 07 23:46:49 +0000 2020,nj,1
Thu May 07 23:46:48 +0000 2020,co,-1
Thu May 07 23:46:46 +0000 2020,ny,-1
Thu May 07 23:46:41 +0000 2020,nv,1
Thu May 07 23:46:36 +0000 2020,ca,1
Thu May 07 23:46:36 +0000 2020,tx,1
Thu May 07 23:46:36 +0000 2020,wa,-1
Thu May 07 23:46:35 +0000 2020,fl,1
Thu May 07 23:46:31 +0000 2020,wa,-1
Thu May 07 23:46:31 +0000 2020,tn,-1
Thu May 07 23:46:24 +0000 2020,ca,1
Thu May 07 23:46:21 +0000 2020,dc,-1
Thu May 07 23:46:20 +0000 2020,ny,-1
Thu May 07 23:46:18 +0000 2020,tx,-1
Thu May 07 23:46:16 +0000 2020,ky,1
Thu May 07 23:46:15 +0000 2020,al,-1
Thu May 07 23:46:14 +0000 2020,ca,-1
Thu May 07 23:46:11 +0000 2020,co,-1
Thu May 07 23:46:11 +0000 2020,ca,-1
Thu May 07 23:46:11 +0000 2020,il,1
Thu May 07 23:46:08 +0000 2020,ca,-1
Thu May 07 23:46:05 +0000 2020,ga,1
Thu May 07 23:46:03 +0000 2020,ca,1
Thu May 07 23:46:02 +0000 2020,co,-1
Thu May 07 23:46:00 +0000 2020,tx,-1
Thu May 07 23:45:58 +0000 2020,nj,-1
Thu May 07 23:45:56 +0000 2020,sc,-1
Thu May 07 23:45:53 +0000 2020,ca,-1
Thu May 07 23:45:49 +0000 2020,oh,1
Thu May 07 23:45:48 +0000 2020,oh,-1
Thu May 07 23:45:47 +0000 2020,ca,-1
Thu May 07 23:45:42 +0000 2020,il,-1
Thu May 07 23:45:42 +0000 2020,ca,1
Thu May 07 23:45:39 +0000 2020,il,-1
Thu May 07 23:45:36 +0000 2020,co,-1
Thu May 07 23:45:32 +0000 2020,ga,1
Thu May 07 23:45:32 +0000 2020,or,-1
Thu May 07 23:45:32 +0000 2020,tx,-1
Thu May 07 23:45:31 +0000 2020,tx,1
Thu May 07 23:45:30 +0000 2020,mi,-1
Thu May 07 23:45:29 +0000 2020,ga,-1
Thu May 07 23:45:29 +0000 2020,ny,-1
Thu May 07 23:45:26 +0000 2020,il,1
Thu May 07 23:45:24 +0000 2020,il,-1
Thu May 07 23:45:24 +0000 2020,pa,1
Thu May 07 23:45:24 +0000 2020,oh,1
Thu May 07 23:45:23 +0000 2020,id,-1
Thu May 07 23:45:23 +0000 2020,tx,-1
Thu May 07 23:45:21 +0000 2020,tx,-1
Thu May 07 23:45:20 +0000 2020,ca,-1
Thu May 07 23:45:20 +0000 2020,ms,-1
Thu May 07 23:45:20 +0000 2020,pa,1
Thu May 07 23:45:18 +0000 2020,ca,-1
Thu May 07 23:45:18 +0000 2020,fl,1
Thu May 07 23:45:17 +0000 2020,wi,-1
Thu May 07 23:45:15 +0000 2020,fl,-1
Thu May 07 23:45:12 +0000 2020,az,1
Thu May 07 23:45:10 +0000 2020,pa,1
Thu May 07 23:45:10 +0000 2020,ny,-1
Thu May 07 23:45:10 +0000 2020,ca,-1
Thu May 07 23:45:10 +0000 2020,nm,-1
Thu May 07 23:45:09 +0000 2020,ca,-1
Thu May 07 23:45:08 +0000 2020,fl,1
Thu May 07 23:45:06 +0000 2020,nv,1
Thu May 07 23:45:03 +0000 2020,fl,-1
Thu May 07 23:45:02 +0000 2020,ny,1
Thu May 07 23:45:00 +0000 2020,pa,1
Thu May 07 23:44:56 +0000 2020,ny,-1
Thu May 07 23:44:55 +0000 2020,oh,-1
