,time,state,label
1525,Thu May 07 23:10:21 +0000 2020,ca,-1
1526,Thu May 07 23:10:20 +0000 2020,ca,-1
1527,Thu May 07 23:10:19 +0000 2020,ia,1
1528,Thu May 07 23:10:18 +0000 2020,ca,1
1529,Thu May 07 23:10:14 +0000 2020,fl,-1
1530,Thu May 07 23:10:13 +0000 2020,md,-1
1531,Thu May 07 23:10:12 +0000 2020,ky,1
1532,Thu May 07 23:10:11 +0000 2020,ne,-1
1533,Thu May 07 23:10:11 +0000 2020,al,1
1534,Thu May 07 23:10:11 +0000 2020,ca,1
1535,Thu May 07 23:10:10 +0000 2020,ca,1
1536,Thu May 07 23:10:08 +0000 2020,ca,-1
1537,Thu May 07 23:10:06 +0000 2020,ky,1
1538,Thu May 07 23:10:04 +0000 2020,il,1
1539,Thu May 07 23:10:02 +0000 2020,nj,-1
1540,Thu May 07 23:10:01 +0000 2020,ca,-1
1541,Thu May 07 23:10:00 +0000 2020,nv,1
1543,Thu May 07 23:09:59 +0000 2020,ms,1
1544,Thu May 07 23:09:51 +0000 2020,fl,-1
1545,Thu May 07 23:09:51 +0000 2020,de,-1
1546,Thu May 07 23:09:51 +0000 2020,nj,1
1547,Thu May 07 23:09:50 +0000 2020,ny,-1
1548,Thu May 07 23:09:49 +0000 2020,mi,1
1549,Thu May 07 23:09:49 +0000 2020,az,-1
1550,Thu May 07 23:09:48 +0000 2020,ny,1
1552,Thu May 07 23:09:40 +0000 2020,vt,-1
1553,Thu May 07 23:09:39 +0000 2020,ca,1
1554,Thu May 07 23:09:39 +0000 2020,tx,1
1555,Thu May 07 23:09:37 +0000 2020,tx,-1
1556,Thu May 07 23:09:36 +0000 2020,in,-1
1557,Thu May 07 23:09:34 +0000 2020,in,1
1558,Thu May 07 23:09:34 +0000 2020,mn,-1
1559,Thu May 07 23:09:34 +0000 2020,ca,-1
1560,Thu May 07 23:09:31 +0000 2020,tx,1
1561,Thu May 07 23:09:30 +0000 2020,ga,-1
1562,Thu May 07 23:09:29 +0000 2020,ca,-1
1563,Thu May 07 23:09:29 +0000 2020,ga,-1
1564,Thu May 07 23:09:26 +0000 2020,co,1
1565,Thu May 07 23:09:26 +0000 2020,in,1
1566,Thu May 07 23:09:26 +0000 2020,ca,-1
1567,Thu May 07 23:09:24 +0000 2020,dc,1
1568,Thu May 07 23:09:23 +0000 2020,ca,1
1569,Thu May 07 23:09:20 +0000 2020,wa,-1
1570,Thu May 07 23:09:19 +0000 2020,ut,1
1571,Thu May 07 23:09:18 +0000 2020,az,-1
1572,Thu May 07 23:09:17 +0000 2020,mo,-1
1573,Thu May 07 23:09:14 +0000 2020,ny,-1
1574,Thu May 07 23:09:14 +0000 2020,nj,1
1575,Thu May 07 23:09:13 +0000 2020,ny,-1
1576,Thu May 07 23:09:09 +0000 2020,il,-1
1577,Thu May 07 23:09:07 +0000 2020,az,-1
1578,Thu May 07 23:09:06 +0000 2020,hi,1
1579,Thu May 07 23:09:04 +0000 2020,wv,1
1580,Thu May 07 23:09:03 +0000 2020,sc,1
1581,Thu May 07 23:09:00 +0000 2020,ca,-1
1582,Thu May 07 23:09:00 +0000 2020,in,-1
1583,Thu May 07 23:08:58 +0000 2020,nc,-1
1584,Thu May 07 23:08:55 +0000 2020,ga,-1
1585,Thu May 07 23:08:53 +0000 2020,ca,1
1586,Thu May 07 23:08:51 +0000 2020,mn,-1
1587,Thu May 07 23:08:49 +0000 2020,mo,1
1588,Thu May 07 23:08:48 +0000 2020,tx,-1
1590,Thu May 07 23:08:46 +0000 2020,nv,-1
1591,Thu May 07 23:08:44 +0000 2020,ny,1
1592,Thu May 07 23:08:44 +0000 2020,ga,-1
1593,Thu May 07 23:08:43 +0000 2020,ca,-1
1594,Thu May 07 23:08:43 +0000 2020,md,-1
1595,Thu May 07 23:08:42 +0000 2020,ca,-1
1596,Thu May 07 23:08:42 +0000 2020,az,-1
1597,Thu May 07 23:08:34 +0000 2020,wi,1
1598,Thu May 07 23:08:33 +0000 2020,fl,-1
1599,Thu May 07 23:08:32 +0000 2020,il,-1
1600,Thu May 07 23:08:32 +0000 2020,ma,1
1601,Thu May 07 23:08:32 +0000 2020,ca,1
1602,Thu May 07 23:08:24 +0000 2020,ca,-1
1604,Thu May 07 23:08:18 +0000 2020,tx,1
1605,Thu May 07 23:08:18 +0000 2020,al,1
1606,Thu May 07 23:08:17 +0000 2020,ma,-1
1608,Thu May 07 23:08:13 +0000 2020,az,-1
1609,Thu May 07 23:08:10 +0000 2020,ca,1
1610,Thu May 07 23:08:05 +0000 2020,ca,1
1611,Thu May 07 23:08:03 +0000 2020,ma,1
1612,Thu May 07 23:08:01 +0000 2020,fl,-1
1613,Thu May 07 23:08:01 +0000 2020,co,-1
1614,Thu May 07 23:07:57 +0000 2020,fl,-1
1615,Thu May 07 23:07:55 +0000 2020,il,-1
1616,Thu May 07 23:07:54 +0000 2020,tx,1
1617,Thu May 07 23:07:51 +0000 2020,nc,-1
1618,Thu May 07 23:07:49 +0000 2020,fl,1
1619,Thu May 07 23:07:48 +0000 2020,ca,1
1620,Thu May 07 23:07:48 +0000 2020,ca,1
1622,Thu May 07 23:07:45 +0000 2020,ms,-1
1624,Thu May 07 23:07:40 +0000 2020,wa,-1
1625,Thu May 07 23:07:38 +0000 2020,sc,-1
1626,Thu May 07 23:07:38 +0000 2020,pa,-1
1627,Thu May 07 23:07:37 +0000 2020,tx,1
1628,Thu May 07 23:07:30 +0000 2020,wi,1
1629,Thu May 07 23:07:26 +0000 2020,az,-1
1630,Thu May 07 23:07:25 +0000 2020,tn,1
1631,Thu May 07 23:07:24 +0000 2020,il,1
1632,Thu May 07 23:07:24 +0000 2020,in,-1
1633,Thu May 07 23:07:23 +0000 2020,nv,-1
1634,Thu May 07 23:07:22 +0000 2020,ca,1
1635,Thu May 07 23:07:20 +0000 2020,nv,1
1636,Thu May 07 23:07:17 +0000 2020,al,1
1637,Thu May 07 23:07:15 +0000 2020,nc,1
1638,Thu May 07 23:07:13 +0000 2020,nj,1
1639,Thu May 07 23:07:13 +0000 2020,pa,1
1640,Thu May 07 23:07:11 +0000 2020,ca,-1
1641,Thu May 07 23:07:09 +0000 2020,or,1
1642,Thu May 07 23:07:08 +0000 2020,ny,1
1643,Thu May 07 23:07:07 +0000 2020,co,1
1644,Thu May 07 23:07:07 +0000 2020,sc,1
1645,Thu May 07 23:07:03 +0000 2020,fl,1
1647,Thu May 07 23:07:01 +0000 2020,ca,1
1648,Thu May 07 23:06:58 +0000 2020,oh,1
1649,Thu May 07 23:06:54 +0000 2020,nc,-1
1650,Thu May 07 23:06:52 +0000 2020,az,-1
1651,Thu May 07 23:06:52 +0000 2020,oh,-1
1652,Thu May 07 23:06:52 +0000 2020,il,-1
1653,Thu May 07 23:06:50 +0000 2020,va,1
1654,Thu May 07 23:06:50 +0000 2020,oh,1
1655,Thu May 07 23:06:50 +0000 2020,az,1
1656,Thu May 07 23:06:42 +0000 2020,ga,-1
1657,Thu May 07 23:06:39 +0000 2020,fl,-1
1658,Thu May 07 23:06:39 +0000 2020,fl,1
1659,Thu May 07 23:06:38 +0000 2020,ny,-1
1660,Thu May 07 23:06:38 +0000 2020,il,1
1661,Thu May 07 23:06:38 +0000 2020,ca,-1
1662,Thu May 07 23:06:35 +0000 2020,tn,1
1663,Thu May 07 23:06:30 +0000 2020,fl,-1
1664,Thu May 07 23:06:29 +0000 2020,ca,-1
1665,Thu May 07 23:06:28 +0000 2020,ny,-1
1666,Thu May 07 23:06:25 +0000 2020,fl,-1
1667,Thu May 07 23:06:25 +0000 2020,nv,1
1668,Thu May 07 23:06:25 +0000 2020,ca,-1
1669,Thu May 07 23:06:23 +0000 2020,in,1
1670,Thu May 07 23:06:19 +0000 2020,tx,-1
1672,Thu May 07 23:06:18 +0000 2020,ma,1
1673,Thu May 07 23:06:18 +0000 2020,va,1
1674,Thu May 07 23:06:15 +0000 2020,pa,-1
1676,Thu May 07 23:06:15 +0000 2020,la,1
1677,Thu May 07 23:06:14 +0000 2020,wi,-1
1678,Thu May 07 23:06:11 +0000 2020,il,-1
1679,Thu May 07 23:06:06 +0000 2020,mi,1
1680,Thu May 07 23:06:05 +0000 2020,ia,1
1681,Thu May 07 23:05:59 +0000 2020,mi,1
1682,Thu May 07 23:05:54 +0000 2020,ar,-1
1683,Thu May 07 23:05:52 +0000 2020,tx,-1
1684,Thu May 07 23:05:51 +0000 2020,fl,-1
1685,Thu May 07 23:05:50 +0000 2020,tx,1
1686,Thu May 07 23:05:50 +0000 2020,pa,-1
1688,Thu May 07 23:05:35 +0000 2020,ca,1
1689,Thu May 07 23:05:33 +0000 2020,nc,-1
1690,Thu May 07 23:05:32 +0000 2020,oh,1
1691,Thu May 07 23:05:30 +0000 2020,nv,1
1693,Thu May 07 23:05:28 +0000 2020,fl,-1
1694,Thu May 07 23:05:27 +0000 2020,ny,-1
1695,Thu May 07 23:05:27 +0000 2020,tx,1
1696,Thu May 07 23:05:26 +0000 2020,ca,1
1697,Thu May 07 23:05:26 +0000 2020,md,1
1698,Thu May 07 23:05:23 +0000 2020,in,-1
1699,Thu May 07 23:05:22 +0000 2020,mi,1
1700,Thu May 07 23:05:20 +0000 2020,ia,-1
1701,Thu May 07 23:05:18 +0000 2020,nv,-1
1703,Thu May 07 23:05:12 +0000 2020,tx,-1
1704,Thu May 07 23:05:11 +0000 2020,ia,1
1706,Thu May 07 23:05:06 +0000 2020,nc,-1
1707,Thu May 07 23:05:05 +0000 2020,ga,-1
1708,Thu May 07 23:05:04 +0000 2020,nv,1
1710,Thu May 07 23:05:03 +0000 2020,az,-1
1711,Thu May 07 23:05:00 +0000 2020,pa,1
1712,Thu May 07 23:04:59 +0000 2020,ca,-1
1713,Thu May 07 23:04:57 +0000 2020,pa,1
1714,Thu May 07 23:04:50 +0000 2020,ny,-1
1715,Thu May 07 23:04:50 +0000 2020,ok,-1
1716,Thu May 07 23:04:49 +0000 2020,il,-1
1718,Thu May 07 23:04:45 +0000 2020,nj,-1
1719,Thu May 07 23:04:42 +0000 2020,ny,-1
1720,Thu May 07 23:04:33 +0000 2020,nv,1
1721,Thu May 07 23:04:31 +0000 2020,ny,-1
1722,Thu May 07 23:04:29 +0000 2020,ca,-1
1723,Thu May 07 23:04:28 +0000 2020,wi,-1
1724,Thu May 07 23:04:26 +0000 2020,co,-1
1725,Thu May 07 23:04:20 +0000 2020,nv,1
1726,Thu May 07 23:04:18 +0000 2020,dc,-1
1727,Thu May 07 23:04:15 +0000 2020,tn,-1
1729,Thu May 07 23:04:11 +0000 2020,oh,1
1730,Thu May 07 23:04:09 +0000 2020,oh,1
1731,Thu May 07 23:04:09 +0000 2020,il,1
1732,Thu May 07 23:04:09 +0000 2020,vt,-1
1734,Thu May 07 23:04:07 +0000 2020,az,-1
1735,Thu May 07 23:04:06 +0000 2020,ca,-1
1736,Thu May 07 23:04:05 +0000 2020,mi,1
1737,Thu May 07 23:04:03 +0000 2020,ga,1
1738,Thu May 07 23:04:01 +0000 2020,fl,1
1739,Thu May 07 23:03:54 +0000 2020,nv,1
1740,Thu May 07 23:03:51 +0000 2020,ca,-1
1742,Thu May 07 23:03:46 +0000 2020,oh,-1
1743,Thu May 07 23:03:45 +0000 2020,ca,-1
1744,Thu May 07 23:03:42 +0000 2020,ca,1
1745,Thu May 07 23:03:42 +0000 2020,ms,-1
1746,Thu May 07 23:03:42 +0000 2020,nc,-1
1748,Thu May 07 23:03:41 +0000 2020,fl,-1
1749,Thu May 07 23:03:39 +0000 2020,ny,-1
1750,Thu May 07 23:03:35 +0000 2020,ny,-1
1751,Thu May 07 23:03:34 +0000 2020,ca,-1
1752,Thu May 07 23:03:26 +0000 2020,il,1
1753,Thu May 07 23:03:25 +0000 2020,tn,-1
1754,Thu May 07 23:03:19 +0000 2020,il,-1
1755,Thu May 07 23:03:18 +0000 2020,wa,-1
1756,Thu May 07 23:03:17 +0000 2020,dc,1
1757,Thu May 07 23:03:13 +0000 2020,nv,1
1758,Thu May 07 23:03:07 +0000 2020,ca,1
1759,Thu May 07 23:03:03 +0000 2020,mn,-1
1760,Thu May 07 23:03:01 +0000 2020,va,-1
1761,Thu May 07 23:03:00 +0000 2020,wi,-1
1762,Thu May 07 23:02:59 +0000 2020,mi,-1
1763,Thu May 07 23:02:59 +0000 2020,az,1
1764,Thu May 07 23:02:57 +0000 2020,fl,1
1765,Thu May 07 23:02:56 +0000 2020,ca,1
1766,Thu May 07 23:02:53 +0000 2020,pa,1
1767,Thu May 07 23:02:52 +0000 2020,ca,1
1768,Thu May 07 23:02:52 +0000 2020,tx,-1
1769,Thu May 07 23:02:49 +0000 2020,fl,1
1772,Thu May 07 23:02:41 +0000 2020,ny,-1
1773,Thu May 07 23:02:39 +0000 2020,nm,1
1774,Thu May 07 23:02:34 +0000 2020,ca,1
1775,Thu May 07 23:02:31 +0000 2020,va,1
1776,Thu May 07 23:02:29 +0000 2020,fl,-1
1777,Thu May 07 23:02:28 +0000 2020,pa,1
1779,Thu May 07 23:02:23 +0000 2020,dc,1
1780,Thu May 07 23:02:19 +0000 2020,wa,-1
1782,Thu May 07 23:02:18 +0000 2020,ny,-1
1784,Thu May 07 23:02:13 +0000 2020,fl,1
1785,Thu May 07 23:02:05 +0000 2020,or,-1
1786,Thu May 07 23:02:05 +0000 2020,ca,-1
1787,Thu May 07 23:02:04 +0000 2020,nv,1
1788,Thu May 07 23:02:03 +0000 2020,ny,-1
1789,Thu May 07 23:02:03 +0000 2020,co,1
1791,Thu May 07 23:02:02 +0000 2020,az,-1
1792,Thu May 07 23:02:01 +0000 2020,il,-1
1793,Thu May 07 23:02:00 +0000 2020,fl,1
1794,Thu May 07 23:02:00 +0000 2020,or,-1
1795,Thu May 07 23:01:59 +0000 2020,ga,-1
1796,Thu May 07 23:01:57 +0000 2020,va,-1
1797,Thu May 07 23:01:57 +0000 2020,nv,-1
1798,Thu May 07 23:01:56 +0000 2020,ky,1
1799,Thu May 07 23:01:54 +0000 2020,ca,1
1800,Thu May 07 23:01:52 +0000 2020,ca,1
1801,Thu May 07 23:01:46 +0000 2020,ny,-1
1802,Thu May 07 23:01:45 +0000 2020,ny,-1
1803,Thu May 07 23:01:44 +0000 2020,ga,-1
1804,Thu May 07 23:01:42 +0000 2020,nv,1
1805,Thu May 07 23:01:40 +0000 2020,id,-1
1806,Thu May 07 23:01:40 +0000 2020,de,-1
1807,Thu May 07 23:01:37 +0000 2020,ca,1
1808,Thu May 07 23:01:35 +0000 2020,ca,-1
1809,Thu May 07 23:01:34 +0000 2020,il,-1
1810,Thu May 07 23:01:33 +0000 2020,ga,1
1811,Thu May 07 23:01:31 +0000 2020,ma,-1
1812,Thu May 07 23:01:28 +0000 2020,ok,1
1813,Thu May 07 23:01:27 +0000 2020,ny,1
1814,Thu May 07 23:01:27 +0000 2020,ma,-1
1815,Thu May 07 23:01:23 +0000 2020,fl,1
1817,Thu May 07 23:01:17 +0000 2020,ca,1
1818,Thu May 07 23:01:17 +0000 2020,ma,-1
1819,Thu May 07 23:01:11 +0000 2020,ca,1
1821,Thu May 07 23:01:08 +0000 2020,oh,1
1822,Thu May 07 23:01:08 +0000 2020,wi,-1
1823,Thu May 07 23:01:04 +0000 2020,il,-1
1824,Thu May 07 23:01:04 +0000 2020,mt,-1
1825,Thu May 07 23:01:02 +0000 2020,ny,-1
1826,Thu May 07 23:01:01 +0000 2020,oh,1
1827,Thu May 07 23:00:59 +0000 2020,az,1
1828,Thu May 07 23:00:54 +0000 2020,mi,1
1829,Thu May 07 23:00:48 +0000 2020,ny,1
1830,Thu May 07 23:00:48 +0000 2020,tx,1
1831,Thu May 07 23:00:46 +0000 2020,ca,1
1832,Thu May 07 23:00:45 +0000 2020,ca,1
1833,Thu May 07 23:00:42 +0000 2020,md,-1
1834,Thu May 07 23:00:42 +0000 2020,ma,-1
1835,Thu May 07 23:00:41 +0000 2020,nv,1
1836,Thu May 07 23:00:40 +0000 2020,pa,-1
1837,Thu May 07 23:00:40 +0000 2020,tx,1
1838,Thu May 07 23:00:38 +0000 2020,nv,1
1839,Thu May 07 23:00:38 +0000 2020,ny,-1
1840,Thu May 07 23:00:37 +0000 2020,oh,-1
1841,Thu May 07 23:00:33 +0000 2020,or,-1
1842,Thu May 07 23:00:32 +0000 2020,fl,-1
1843,Thu May 07 23:00:31 +0000 2020,ca,1
1844,Thu May 07 23:00:30 +0000 2020,ca,1
1845,Thu May 07 23:00:29 +0000 2020,or,-1
1846,Thu May 07 23:00:28 +0000 2020,pa,1
1847,Thu May 07 23:00:27 +0000 2020,oh,1
1848,Thu May 07 23:00:25 +0000 2020,ar,-1
1849,Thu May 07 23:00:24 +0000 2020,ca,-1
1850,Thu May 07 23:00:19 +0000 2020,wa,1
1851,Thu May 07 23:00:19 +0000 2020,ca,1
1852,Thu May 07 23:00:15 +0000 2020,ca,1
1853,Thu May 07 23:00:14 +0000 2020,az,1
1854,Thu May 07 23:00:13 +0000 2020,az,1
1855,Thu May 07 23:00:11 +0000 2020,ca,1
1856,Thu May 07 23:00:07 +0000 2020,ny,-1
1857,Thu May 07 23:00:07 +0000 2020,nv,1
1858,Thu May 07 23:00:05 +0000 2020,fl,-1
1859,Thu May 07 23:00:05 +0000 2020,wa,1
1860,Thu May 07 23:00:02 +0000 2020,va,1
1861,Thu May 07 23:00:01 +0000 2020,va,-1
1862,Thu May 07 23:00:00 +0000 2020,pa,1
1863,Thu May 07 23:00:00 +0000 2020,mi,-1
1864,Thu May 07 23:00:00 +0000 2020,tx,1
1865,Thu May 07 23:00:00 +0000 2020,ut,-1
1866,Thu May 07 22:59:59 +0000 2020,fl,1
1867,Thu May 07 22:59:59 +0000 2020,ma,-1
1868,Thu May 07 22:59:58 +0000 2020,fl,-1
1869,Thu May 07 22:59:53 +0000 2020,az,1
1870,Thu May 07 22:59:51 +0000 2020,mi,1
1871,Thu May 07 22:59:49 +0000 2020,tx,-1
1872,Thu May 07 22:59:47 +0000 2020,ct,-1
1873,Thu May 07 22:59:45 +0000 2020,ca,1
1874,Thu May 07 22:59:37 +0000 2020,az,1
1875,Thu May 07 22:59:35 +0000 2020,nj,-1
1876,Thu May 07 22:59:28 +0000 2020,ny,-1
1877,Thu May 07 22:59:27 +0000 2020,wi,-1
1878,Thu May 07 22:59:27 +0000 2020,mo,-1
1879,Thu May 07 22:59:27 +0000 2020,ny,1
1880,Thu May 07 22:59:27 +0000 2020,ak,1
1881,Thu May 07 22:59:26 +0000 2020,sc,-1
1883,Thu May 07 22:59:18 +0000 2020,or,-1
1884,Thu May 07 22:59:17 +0000 2020,or,-1
1885,Thu May 07 22:59:15 +0000 2020,nv,1
1886,Thu May 07 22:59:11 +0000 2020,co,-1
1887,Thu May 07 22:59:10 +0000 2020,dc,-1
1888,Thu May 07 22:59:09 +0000 2020,co,-1
1889,Thu May 07 22:59:07 +0000 2020,mo,1
1891,Thu May 07 22:59:04 +0000 2020,md,-1
1892,Thu May 07 22:59:03 +0000 2020,oh,-1
1893,Thu May 07 22:58:59 +0000 2020,nm,1
1894,Thu May 07 22:58:57 +0000 2020,fl,1
1895,Thu May 07 22:58:56 +0000 2020,ny,-1
1896,Thu May 07 22:58:56 +0000 2020,ca,1
1897,Thu May 07 22:58:55 +0000 2020,tn,-1
1899,Thu May 07 22:58:53 +0000 2020,az,-1
1900,Thu May 07 22:58:51 +0000 2020,ca,-1
1901,Thu May 07 22:58:49 +0000 2020,wi,1
1903,Thu May 07 22:58:42 +0000 2020,tx,1
1904,Thu May 07 22:58:40 +0000 2020,or,1
1905,Thu May 07 22:58:40 +0000 2020,md,-1
1906,Thu May 07 22:58:40 +0000 2020,ca,-1
1907,Thu May 07 22:58:36 +0000 2020,ms,1
1908,Thu May 07 22:58:33 +0000 2020,fl,1
1909,Thu May 07 22:58:33 +0000 2020,md,-1
1910,Thu May 07 22:58:30 +0000 2020,dc,-1
1911,Thu May 07 22:58:28 +0000 2020,ny,1
1912,Thu May 07 22:58:28 +0000 2020,fl,1
1914,Thu May 07 22:58:21 +0000 2020,nc,-1
1915,Thu May 07 22:58:21 +0000 2020,wi,-1
1917,Thu May 07 22:58:15 +0000 2020,az,-1
1918,Thu May 07 22:58:15 +0000 2020,il,-1
1919,Thu May 07 22:58:15 +0000 2020,ca,-1
1920,Thu May 07 22:58:14 +0000 2020,fl,-1
1921,Thu May 07 22:58:11 +0000 2020,wi,-1
1922,Thu May 07 22:58:06 +0000 2020,nc,1
1923,Thu May 07 22:58:02 +0000 2020,fl,-1
1924,Thu May 07 22:58:02 +0000 2020,md,-1
1925,Thu May 07 22:58:01 +0000 2020,ca,-1
1926,Thu May 07 22:58:00 +0000 2020,az,1
1927,Thu May 07 22:57:58 +0000 2020,oh,1
1928,Thu May 07 22:57:57 +0000 2020,tx,-1
1929,Thu May 07 22:57:57 +0000 2020,il,1
1931,Thu May 07 22:57:52 +0000 2020,de,-1
1932,Thu May 07 22:57:51 +0000 2020,mi,1
1933,Thu May 07 22:57:51 +0000 2020,ks,-1
1934,Thu May 07 22:57:49 +0000 2020,mi,1
1935,Thu May 07 22:57:47 +0000 2020,mi,-1
1936,Thu May 07 22:57:46 +0000 2020,ma,1
1937,Thu May 07 22:57:42 +0000 2020,ca,-1
1938,Thu May 07 22:57:38 +0000 2020,in,1
1939,Thu May 07 22:57:33 +0000 2020,la,1
1940,Thu May 07 22:57:29 +0000 2020,ca,-1
1941,Thu May 07 22:57:27 +0000 2020,tx,-1
1943,Thu May 07 22:57:24 +0000 2020,fl,-1
1944,Thu May 07 22:57:20 +0000 2020,az,-1
1945,Thu May 07 22:57:19 +0000 2020,tx,-1
1946,Thu May 07 22:57:17 +0000 2020,nm,-1
1947,Thu May 07 22:57:14 +0000 2020,nm,1
1948,Thu May 07 22:57:11 +0000 2020,ny,1
1949,Thu May 07 22:57:11 +0000 2020,ma,1
1950,Thu May 07 22:57:08 +0000 2020,nv,1
1951,Thu May 07 22:57:06 +0000 2020,nv,1
1952,Thu May 07 22:57:05 +0000 2020,or,1
1953,Thu May 07 22:57:05 +0000 2020,ny,1
1954,Thu May 07 22:57:04 +0000 2020,in,-1
1955,Thu May 07 22:57:04 +0000 2020,tx,1
1956,Thu May 07 22:57:03 +0000 2020,pa,1
1957,Thu May 07 22:56:58 +0000 2020,ny,-1
1958,Thu May 07 22:56:55 +0000 2020,ca,1
1959,Thu May 07 22:56:54 +0000 2020,ca,-1
1961,Thu May 07 22:56:51 +0000 2020,ca,1
1962,Thu May 07 22:56:51 +0000 2020,mn,1
1963,Thu May 07 22:56:48 +0000 2020,ma,1
1964,Thu May 07 22:56:46 +0000 2020,ny,-1
1965,Thu May 07 22:56:45 +0000 2020,fl,1
1966,Thu May 07 22:56:45 +0000 2020,ok,1
1969,Thu May 07 22:56:38 +0000 2020,ny,-1
1970,Thu May 07 22:56:34 +0000 2020,ky,1
1971,Thu May 07 22:56:32 +0000 2020,oh,-1
1972,Thu May 07 22:56:29 +0000 2020,ca,1
1973,Thu May 07 22:56:26 +0000 2020,ma,1
1974,Thu May 07 22:56:26 +0000 2020,ny,-1
1975,Thu May 07 22:56:20 +0000 2020,dc,1
1976,Thu May 07 22:56:15 +0000 2020,mo,-1
1977,Thu May 07 22:56:15 +0000 2020,ia,1
1978,Thu May 07 22:56:15 +0000 2020,mi,1
1979,Thu May 07 22:56:08 +0000 2020,wi,-1
1980,Thu May 07 22:56:08 +0000 2020,fl,1
1981,Thu May 07 22:56:07 +0000 2020,ny,-1
1983,Thu May 07 22:56:01 +0000 2020,nm,-1
1984,Thu May 07 22:55:56 +0000 2020,tx,-1
1985,Thu May 07 22:55:55 +0000 2020,fl,1
1986,Thu May 07 22:55:49 +0000 2020,ky,1
1987,Thu May 07 22:55:48 +0000 2020,ca,-1
1988,Thu May 07 22:55:47 +0000 2020,fl,-1
1989,Thu May 07 22:55:47 +0000 2020,nc,1
1990,Thu May 07 22:55:46 +0000 2020,il,-1
1992,Thu May 07 22:55:43 +0000 2020,nm,1
1993,Thu May 07 22:55:37 +0000 2020,ma,1
1994,Thu May 07 22:55:36 +0000 2020,tx,1
1995,Thu May 07 22:55:35 +0000 2020,il,-1
1996,Thu May 07 22:55:33 +0000 2020,ky,1
1997,Thu May 07 22:55:33 +0000 2020,ca,-1
1998,Thu May 07 22:55:29 +0000 2020,ca,1
1999,Thu May 07 22:55:28 +0000 2020,ca,1
2000,Thu May 07 22:55:25 +0000 2020,mi,-1
2001,Thu May 07 22:55:25 +0000 2020,or,-1
2002,Thu May 07 22:55:25 +0000 2020,co,1
2003,Thu May 07 22:55:24 +0000 2020,nj,1
2004,Thu May 07 22:55:16 +0000 2020,pa,1
2005,Thu May 07 22:55:14 +0000 2020,nc,-1
2006,Thu May 07 22:55:12 +0000 2020,ga,-1
2007,Thu May 07 22:55:10 +0000 2020,mn,-1
2008,Thu May 07 22:55:08 +0000 2020,ms,1
2009,Thu May 07 22:55:07 +0000 2020,ca,-1
2010,Thu May 07 22:55:06 +0000 2020,fl,-1
2011,Thu May 07 22:55:02 +0000 2020,fl,-1
2012,Thu May 07 22:54:58 +0000 2020,ny,-1
2013,Thu May 07 22:54:56 +0000 2020,pa,-1
2015,Thu May 07 22:54:54 +0000 2020,oh,-1
2016,Thu May 07 22:54:54 +0000 2020,ma,-1
2017,Thu May 07 22:54:52 +0000 2020,oh,-1
2018,Thu May 07 22:54:51 +0000 2020,ms,1
2021,Thu May 07 22:54:48 +0000 2020,mo,1
2022,Thu May 07 22:54:47 +0000 2020,ar,-1
2023,Thu May 07 22:54:47 +0000 2020,ca,-1
2024,Thu May 07 22:54:45 +0000 2020,mi,-1
2025,Thu May 07 22:54:43 +0000 2020,in,1
2026,Thu May 07 22:54:40 +0000 2020,ar,1
2027,Thu May 07 22:54:37 +0000 2020,mn,-1
2028,Thu May 07 22:54:33 +0000 2020,la,1
2029,Thu May 07 22:54:32 +0000 2020,tx,1
2030,Thu May 07 22:54:29 +0000 2020,dc,-1
2031,Thu May 07 22:54:28 +0000 2020,fl,1
2032,Thu May 07 22:54:27 +0000 2020,fl,-1
2033,Thu May 07 22:54:25 +0000 2020,dc,1
2034,Thu May 07 22:54:25 +0000 2020,md,1
2035,Thu May 07 22:54:24 +0000 2020,tn,-1
2037,Thu May 07 22:54:20 +0000 2020,fl,1
2038,Thu May 07 22:54:20 +0000 2020,ny,-1
2039,Thu May 07 22:54:19 +0000 2020,mo,-1
2040,Thu May 07 22:54:19 +0000 2020,al,-1
2041,Thu May 07 22:54:18 +0000 2020,ma,-1
2042,Thu May 07 22:54:14 +0000 2020,dc,-1
2043,Thu May 07 22:54:13 +0000 2020,pa,-1
2045,Thu May 07 22:54:12 +0000 2020,az,1
2046,Thu May 07 22:54:11 +0000 2020,ok,-1
2047,Thu May 07 22:54:04 +0000 2020,mi,-1
2048,Thu May 07 22:54:03 +0000 2020,ga,1
2049,Thu May 07 22:54:01 +0000 2020,ca,1
2050,Thu May 07 22:53:59 +0000 2020,va,1
2051,Thu May 07 22:53:58 +0000 2020,oh,1
2052,Thu May 07 22:53:57 +0000 2020,nv,1
2053,Thu May 07 22:53:55 +0000 2020,ca,1
2054,Thu May 07 22:53:54 +0000 2020,tx,-1
2055,Thu May 07 22:53:53 +0000 2020,mo,-1
2056,Thu May 07 22:53:52 +0000 2020,ny,-1
2057,Thu May 07 22:53:51 +0000 2020,ny,-1
2058,Thu May 07 22:53:50 +0000 2020,fl,1
2059,Thu May 07 22:53:49 +0000 2020,oh,-1
2060,Thu May 07 22:53:46 +0000 2020,nc,-1
2062,Thu May 07 22:53:44 +0000 2020,wa,-1
2063,Thu May 07 22:53:43 +0000 2020,ok,1
2064,Thu May 07 22:53:43 +0000 2020,ny,1
