time,state,label
Wed May 06 23:43:25 +0000 2020,in,-1
Wed May 06 23:43:21 +0000 2020,ca,-1
Wed May 06 23:43:20 +0000 2020,ny,1
Wed May 06 23:43:20 +0000 2020,ca,1
Wed May 06 23:43:18 +0000 2020,va,-1
Wed May 06 23:43:16 +0000 2020,ri,-1
Wed May 06 23:43:14 +0000 2020,tx,1
Wed May 06 23:43:11 +0000 2020,ny,-1
Wed May 06 23:43:08 +0000 2020,mo,-1
Wed May 06 23:43:07 +0000 2020,ca,-1
Wed May 06 23:43:07 +0000 2020,ar,1
Wed May 06 23:43:06 +0000 2020,ky,-1
Wed May 06 23:43:03 +0000 2020,ia,-1
Wed May 06 23:43:02 +0000 2020,ca,-1
Wed May 06 23:43:02 +0000 2020,ca,-1
Wed May 06 23:43:02 +0000 2020,nc,-1
Wed May 06 23:43:00 +0000 2020,ny,1
Wed May 06 23:42:59 +0000 2020,pa,-1
Wed May 06 23:42:58 +0000 2020,or,-1
Wed May 06 23:42:57 +0000 2020,ga,1
Wed May 06 23:42:57 +0000 2020,fl,-1
Wed May 06 23:42:56 +0000 2020,il,1
Wed May 06 23:42:55 +0000 2020,nv,-1
Wed May 06 23:42:48 +0000 2020,pa,1
Wed May 06 23:42:47 +0000 2020,tx,1
Wed May 06 23:42:42 +0000 2020,ny,1
Wed May 06 23:42:39 +0000 2020,va,-1
Wed May 06 23:42:38 +0000 2020,nc,-1
Wed May 06 23:42:37 +0000 2020,wa,-1
Wed May 06 23:42:36 +0000 2020,az,-1
Wed May 06 23:42:32 +0000 2020,tx,-1
Wed May 06 23:42:22 +0000 2020,il,1
Wed May 06 23:42:22 +0000 2020,mn,-1
Wed May 06 23:42:21 +0000 2020,nj,-1
Wed May 06 23:42:17 +0000 2020,ny,-1
Wed May 06 23:42:14 +0000 2020,wi,1
Wed May 06 23:42:11 +0000 2020,ia,-1
Wed May 06 23:42:08 +0000 2020,md,-1
Wed May 06 23:42:06 +0000 2020,ca,1
Wed May 06 23:42:04 +0000 2020,tx,-1
Wed May 06 23:42:04 +0000 2020,mi,-1
Wed May 06 23:42:04 +0000 2020,ny,1
Wed May 06 23:42:02 +0000 2020,fl,-1
Wed May 06 23:41:57 +0000 2020,co,1
Wed May 06 23:41:56 +0000 2020,ga,-1
Wed May 06 23:41:55 +0000 2020,tx,-1
Wed May 06 23:41:55 +0000 2020,ca,-1
Wed May 06 23:41:55 +0000 2020,wa,-1
Wed May 06 23:41:54 +0000 2020,dc,1
Wed May 06 23:41:52 +0000 2020,wa,-1
Wed May 06 23:41:50 +0000 2020,ny,-1
Wed May 06 23:41:49 +0000 2020,ca,-1
Wed May 06 23:41:47 +0000 2020,ks,-1
Wed May 06 23:41:46 +0000 2020,fl,-1
Wed May 06 23:41:41 +0000 2020,al,1
Wed May 06 23:41:40 +0000 2020,va,-1
Wed May 06 23:41:40 +0000 2020,ar,-1
Wed May 06 23:41:39 +0000 2020,ny,-1
Wed May 06 23:41:36 +0000 2020,ar,-1
Wed May 06 23:41:35 +0000 2020,ny,1
Wed May 06 23:41:35 +0000 2020,tx,-1
Wed May 06 23:41:33 +0000 2020,ca,1
Wed May 06 23:41:32 +0000 2020,ca,-1
Wed May 06 23:41:31 +0000 2020,md,-1
Wed May 06 23:41:29 +0000 2020,dc,-1
Wed May 06 23:41:15 +0000 2020,ny,-1
Wed May 06 23:41:15 +0000 2020,nj,1
Wed May 06 23:41:15 +0000 2020,az,-1
Wed May 06 23:41:14 +0000 2020,ca,1
Wed May 06 23:41:14 +0000 2020,az,-1
Wed May 06 23:41:12 +0000 2020,ca,-1
Wed May 06 23:41:12 +0000 2020,va,-1
Wed May 06 23:41:09 +0000 2020,tn,1
Wed May 06 23:41:08 +0000 2020,fl,-1
Wed May 06 23:41:06 +0000 2020,ny,1
Wed May 06 23:41:05 +0000 2020,ky,1
Wed May 06 23:41:05 +0000 2020,ia,-1
Wed May 06 23:41:04 +0000 2020,mi,1
Wed May 06 23:41:03 +0000 2020,dc,1
Wed May 06 23:41:02 +0000 2020,tn,-1
Wed May 06 23:41:01 +0000 2020,tx,1
Wed May 06 23:41:00 +0000 2020,fl,-1
Wed May 06 23:40:59 +0000 2020,tx,1
Wed May 06 23:40:58 +0000 2020,ny,-1
Wed May 06 23:40:56 +0000 2020,al,-1
Wed May 06 23:40:46 +0000 2020,ca,-1
Wed May 06 23:40:41 +0000 2020,az,-1
Wed May 06 23:40:41 +0000 2020,mi,-1
Wed May 06 23:40:39 +0000 2020,ca,-1
Wed May 06 23:40:35 +0000 2020,wa,1
Wed May 06 23:40:31 +0000 2020,ca,1
Wed May 06 23:40:31 +0000 2020,ma,-1
Wed May 06 23:40:23 +0000 2020,co,-1
Wed May 06 23:40:22 +0000 2020,pa,-1
Wed May 06 23:40:21 +0000 2020,ca,-1
Wed May 06 23:40:20 +0000 2020,tx,-1
Wed May 06 23:40:17 +0000 2020,il,-1
Wed May 06 23:40:10 +0000 2020,az,-1
Wed May 06 23:40:07 +0000 2020,ny,-1
Wed May 06 23:40:07 +0000 2020,ca,-1
Wed May 06 23:40:06 +0000 2020,ar,-1
Wed May 06 23:40:05 +0000 2020,il,1
Wed May 06 23:40:04 +0000 2020,nj,-1
Wed May 06 23:40:01 +0000 2020,wa,-1
Wed May 06 23:40:00 +0000 2020,ny,-1
Wed May 06 23:39:58 +0000 2020,ar,-1
Wed May 06 23:39:58 +0000 2020,ny,1
Wed May 06 23:39:57 +0000 2020,md,-1
Wed May 06 23:39:56 +0000 2020,ma,-1
Wed May 06 23:39:54 +0000 2020,nj,-1
Wed May 06 23:39:50 +0000 2020,mi,-1
Wed May 06 23:39:50 +0000 2020,ny,1
Wed May 06 23:39:48 +0000 2020,md,1
Wed May 06 23:39:40 +0000 2020,va,1
Wed May 06 23:39:39 +0000 2020,va,1
Wed May 06 23:39:36 +0000 2020,il,-1
Wed May 06 23:39:35 +0000 2020,il,1
Wed May 06 23:39:15 +0000 2020,il,-1
Wed May 06 23:39:14 +0000 2020,pa,1
Wed May 06 23:39:05 +0000 2020,nc,-1
Wed May 06 23:39:05 +0000 2020,fl,-1
Wed May 06 23:39:02 +0000 2020,ca,-1
Wed May 06 23:38:56 +0000 2020,nc,1
