,time,state,label
1288,Sun May 17 23:21:25 +0000 2020,ky,-1
1289,Sun May 17 23:21:21 +0000 2020,fl,1
1291,Sun May 17 23:21:18 +0000 2020,oh,1
1292,Sun May 17 23:21:17 +0000 2020,wa,-1
1293,Sun May 17 23:21:14 +0000 2020,ny,1
1294,Sun May 17 23:21:11 +0000 2020,ok,-1
1295,Sun May 17 23:21:09 +0000 2020,in,1
1296,Sun May 17 23:21:09 +0000 2020,fl,1
1298,Sun May 17 23:21:06 +0000 2020,fl,1
1299,Sun May 17 23:21:04 +0000 2020,az,1
1300,Sun May 17 23:21:03 +0000 2020,ny,1
1301,Sun May 17 23:21:01 +0000 2020,fl,1
1302,Sun May 17 23:21:00 +0000 2020,ca,-1
1303,Sun May 17 23:20:59 +0000 2020,fl,1
1304,Sun May 17 23:20:58 +0000 2020,ca,1
1305,Sun May 17 23:20:58 +0000 2020,tx,1
1306,Sun May 17 23:20:57 +0000 2020,wa,1
1307,Sun May 17 23:20:53 +0000 2020,mn,-1
1308,Sun May 17 23:20:52 +0000 2020,oh,1
1309,Sun May 17 23:20:49 +0000 2020,tn,-1
1310,Sun May 17 23:20:48 +0000 2020,ca,1
1311,Sun May 17 23:20:48 +0000 2020,il,-1
1312,Sun May 17 23:20:45 +0000 2020,oh,1
1313,Sun May 17 23:20:43 +0000 2020,wa,1
1314,Sun May 17 23:20:42 +0000 2020,fl,1
1315,Sun May 17 23:20:41 +0000 2020,mt,1
1317,Sun May 17 23:20:38 +0000 2020,tx,1
1318,Sun May 17 23:20:37 +0000 2020,fl,1
1319,Sun May 17 23:20:37 +0000 2020,tx,1
1320,Sun May 17 23:20:37 +0000 2020,nc,-1
1321,Sun May 17 23:20:36 +0000 2020,pa,-1
1322,Sun May 17 23:20:36 +0000 2020,dc,1
1323,Sun May 17 23:20:36 +0000 2020,ny,1
1324,Sun May 17 23:20:30 +0000 2020,pa,-1
1325,Sun May 17 23:20:30 +0000 2020,fl,1
1326,Sun May 17 23:20:30 +0000 2020,in,-1
1327,Sun May 17 23:20:30 +0000 2020,ny,-1
1328,Sun May 17 23:20:28 +0000 2020,sc,-1
1329,Sun May 17 23:20:25 +0000 2020,va,-1
1330,Sun May 17 23:20:23 +0000 2020,ny,-1
1331,Sun May 17 23:20:22 +0000 2020,ca,1
1332,Sun May 17 23:20:22 +0000 2020,sc,1
1333,Sun May 17 23:20:20 +0000 2020,fl,-1
1336,Sun May 17 23:20:18 +0000 2020,ca,-1
1337,Sun May 17 23:20:18 +0000 2020,fl,1
1338,Sun May 17 23:20:17 +0000 2020,ut,-1
1339,Sun May 17 23:20:11 +0000 2020,pa,-1
1340,Sun May 17 23:20:11 +0000 2020,ny,-1
1342,Sun May 17 23:20:09 +0000 2020,ca,1
1343,Sun May 17 23:20:07 +0000 2020,ny,1
1344,Sun May 17 23:20:07 +0000 2020,ca,1
1345,Sun May 17 23:20:06 +0000 2020,fl,1
1346,Sun May 17 23:20:06 +0000 2020,tx,-1
1347,Sun May 17 23:20:05 +0000 2020,fl,-1
1348,Sun May 17 23:20:02 +0000 2020,ca,1
1349,Sun May 17 23:19:58 +0000 2020,ut,1
1350,Sun May 17 23:19:57 +0000 2020,ok,1
1352,Sun May 17 23:19:56 +0000 2020,nm,1
1353,Sun May 17 23:19:55 +0000 2020,ny,1
1354,Sun May 17 23:19:53 +0000 2020,az,-1
1355,Sun May 17 23:19:52 +0000 2020,az,-1
1356,Sun May 17 23:19:52 +0000 2020,tx,1
1357,Sun May 17 23:19:50 +0000 2020,az,-1
1358,Sun May 17 23:19:50 +0000 2020,ia,1
1359,Sun May 17 23:19:49 +0000 2020,mo,1
1360,Sun May 17 23:19:48 +0000 2020,il,1
1361,Sun May 17 23:19:43 +0000 2020,tx,1
1362,Sun May 17 23:19:37 +0000 2020,ks,-1
1363,Sun May 17 23:19:37 +0000 2020,ca,1
1364,Sun May 17 23:19:35 +0000 2020,sc,1
1365,Sun May 17 23:19:34 +0000 2020,ny,-1
1366,Sun May 17 23:19:32 +0000 2020,az,-1
1367,Sun May 17 23:19:30 +0000 2020,il,-1
1368,Sun May 17 23:19:29 +0000 2020,md,-1
1369,Sun May 17 23:19:27 +0000 2020,mi,1
1370,Sun May 17 23:19:26 +0000 2020,wa,1
1371,Sun May 17 23:19:23 +0000 2020,tx,1
1373,Sun May 17 23:19:13 +0000 2020,ny,1
1374,Sun May 17 23:19:12 +0000 2020,nc,1
1375,Sun May 17 23:19:08 +0000 2020,tx,-1
1376,Sun May 17 23:19:07 +0000 2020,pa,1
1378,Sun May 17 23:19:07 +0000 2020,ca,1
1380,Sun May 17 23:19:03 +0000 2020,ca,1
1381,Sun May 17 23:19:03 +0000 2020,ca,1
1382,Sun May 17 23:19:02 +0000 2020,ca,1
1383,Sun May 17 23:19:00 +0000 2020,il,1
1384,Sun May 17 23:18:55 +0000 2020,ny,1
1385,Sun May 17 23:18:50 +0000 2020,me,1
1386,Sun May 17 23:18:47 +0000 2020,pr,-1
1388,Sun May 17 23:18:39 +0000 2020,ca,1
1389,Sun May 17 23:18:38 +0000 2020,ca,1
1390,Sun May 17 23:18:38 +0000 2020,fl,1
1391,Sun May 17 23:18:36 +0000 2020,fl,1
1392,Sun May 17 23:18:36 +0000 2020,nc,-1
1393,Sun May 17 23:18:35 +0000 2020,az,-1
1394,Sun May 17 23:18:33 +0000 2020,sc,-1
1395,Sun May 17 23:18:33 +0000 2020,fl,-1
1397,Sun May 17 23:18:32 +0000 2020,nc,-1
1398,Sun May 17 23:18:31 +0000 2020,nc,-1
1399,Sun May 17 23:18:24 +0000 2020,nh,1
1403,Sun May 17 23:18:22 +0000 2020,fl,1
1404,Sun May 17 23:18:22 +0000 2020,tx,-1
1405,Sun May 17 23:18:17 +0000 2020,ca,-1
1406,Sun May 17 23:18:16 +0000 2020,tx,1
1407,Sun May 17 23:18:15 +0000 2020,ny,1
1408,Sun May 17 23:18:14 +0000 2020,ca,1
1411,Sun May 17 23:18:08 +0000 2020,ca,1
1413,Sun May 17 23:18:06 +0000 2020,ny,-1
1414,Sun May 17 23:18:05 +0000 2020,az,1
1415,Sun May 17 23:18:03 +0000 2020,ny,-1
1416,Sun May 17 23:17:59 +0000 2020,il,-1
1417,Sun May 17 23:17:56 +0000 2020,ca,-1
1418,Sun May 17 23:17:56 +0000 2020,or,1
1419,Sun May 17 23:17:53 +0000 2020,ca,-1
1422,Sun May 17 23:17:47 +0000 2020,ny,-1
1423,Sun May 17 23:17:46 +0000 2020,ny,-1
1424,Sun May 17 23:17:46 +0000 2020,ca,-1
1425,Sun May 17 23:17:44 +0000 2020,ky,-1
1426,Sun May 17 23:17:43 +0000 2020,wa,1
1427,Sun May 17 23:17:40 +0000 2020,pa,1
1428,Sun May 17 23:17:39 +0000 2020,mi,1
1429,Sun May 17 23:17:37 +0000 2020,wi,1
1430,Sun May 17 23:17:37 +0000 2020,tx,-1
1432,Sun May 17 23:17:35 +0000 2020,nv,1
1433,Sun May 17 23:17:34 +0000 2020,hi,1
1434,Sun May 17 23:17:33 +0000 2020,wi,-1
1436,Sun May 17 23:17:29 +0000 2020,hi,-1
1437,Sun May 17 23:17:28 +0000 2020,co,-1
1440,Sun May 17 23:17:24 +0000 2020,ga,1
1441,Sun May 17 23:17:14 +0000 2020,wi,-1
1442,Sun May 17 23:17:12 +0000 2020,pa,-1
1443,Sun May 17 23:17:10 +0000 2020,tn,1
1444,Sun May 17 23:17:08 +0000 2020,ct,1
1445,Sun May 17 23:17:07 +0000 2020,nc,1
1446,Sun May 17 23:17:07 +0000 2020,ca,-1
1448,Sun May 17 23:17:06 +0000 2020,il,-1
1449,Sun May 17 23:17:05 +0000 2020,va,-1
1450,Sun May 17 23:17:04 +0000 2020,wa,-1
1451,Sun May 17 23:17:04 +0000 2020,va,-1
1452,Sun May 17 23:17:03 +0000 2020,tx,-1
1453,Sun May 17 23:17:02 +0000 2020,tx,1
1454,Sun May 17 23:17:02 +0000 2020,al,-1
1455,Sun May 17 23:17:00 +0000 2020,nc,1
1456,Sun May 17 23:16:59 +0000 2020,ar,-1
1457,Sun May 17 23:16:59 +0000 2020,sc,-1
1458,Sun May 17 23:16:55 +0000 2020,ma,-1
1459,Sun May 17 23:16:54 +0000 2020,nv,1
1460,Sun May 17 23:16:49 +0000 2020,ca,1
1461,Sun May 17 23:16:43 +0000 2020,co,-1
1462,Sun May 17 23:16:42 +0000 2020,tx,1
1463,Sun May 17 23:16:41 +0000 2020,ny,-1
1464,Sun May 17 23:16:40 +0000 2020,ca,1
1465,Sun May 17 23:16:37 +0000 2020,tx,1
1466,Sun May 17 23:16:36 +0000 2020,ga,-1
1468,Sun May 17 23:16:35 +0000 2020,ky,-1
1469,Sun May 17 23:16:33 +0000 2020,id,1
1471,Sun May 17 23:16:31 +0000 2020,pa,-1
1472,Sun May 17 23:16:30 +0000 2020,md,-1
1473,Sun May 17 23:16:25 +0000 2020,ny,1
1474,Sun May 17 23:16:24 +0000 2020,or,1
1475,Sun May 17 23:16:21 +0000 2020,nc,1
1476,Sun May 17 23:16:20 +0000 2020,id,1
1477,Sun May 17 23:16:20 +0000 2020,ny,-1
1478,Sun May 17 23:16:17 +0000 2020,il,-1
1479,Sun May 17 23:16:17 +0000 2020,ny,1
1480,Sun May 17 23:16:15 +0000 2020,ma,1
1481,Sun May 17 23:16:09 +0000 2020,ny,-1
1482,Sun May 17 23:16:09 +0000 2020,ca,-1
1483,Sun May 17 23:16:09 +0000 2020,ma,-1
1485,Sun May 17 23:16:04 +0000 2020,tx,1
1487,Sun May 17 23:16:01 +0000 2020,fl,-1
1488,Sun May 17 23:16:00 +0000 2020,fl,1
1489,Sun May 17 23:15:57 +0000 2020,ca,1
1491,Sun May 17 23:15:56 +0000 2020,ca,1
1492,Sun May 17 23:15:52 +0000 2020,ms,1
1493,Sun May 17 23:15:51 +0000 2020,nv,-1
1494,Sun May 17 23:15:49 +0000 2020,ca,1
1495,Sun May 17 23:15:48 +0000 2020,tx,1
1496,Sun May 17 23:15:47 +0000 2020,ny,1
1497,Sun May 17 23:15:47 +0000 2020,tx,-1
1499,Sun May 17 23:15:46 +0000 2020,ia,-1
1500,Sun May 17 23:15:44 +0000 2020,wi,1
1501,Sun May 17 23:15:44 +0000 2020,tx,-1
1502,Sun May 17 23:15:43 +0000 2020,ca,-1
1503,Sun May 17 23:15:43 +0000 2020,ny,-1
1504,Sun May 17 23:15:43 +0000 2020,ky,1
1505,Sun May 17 23:15:40 +0000 2020,ca,-1
1506,Sun May 17 23:15:39 +0000 2020,co,1
1507,Sun May 17 23:15:37 +0000 2020,nc,1
1508,Sun May 17 23:15:32 +0000 2020,tx,-1
1509,Sun May 17 23:15:31 +0000 2020,nc,1
1510,Sun May 17 23:15:28 +0000 2020,ny,-1
1511,Sun May 17 23:15:27 +0000 2020,ca,-1
1512,Sun May 17 23:15:26 +0000 2020,ca,-1
1514,Sun May 17 23:15:18 +0000 2020,fl,1
1515,Sun May 17 23:15:18 +0000 2020,mi,-1
1516,Sun May 17 23:15:17 +0000 2020,mo,-1
1517,Sun May 17 23:15:17 +0000 2020,fl,-1
1518,Sun May 17 23:15:12 +0000 2020,ga,1
1519,Sun May 17 23:15:10 +0000 2020,wi,1
1520,Sun May 17 23:15:09 +0000 2020,fl,1
1521,Sun May 17 23:15:05 +0000 2020,ms,-1
1522,Sun May 17 23:15:01 +0000 2020,ks,1
1523,Sun May 17 23:15:01 +0000 2020,ca,1
1524,Sun May 17 23:15:00 +0000 2020,dc,-1
1525,Sun May 17 23:15:00 +0000 2020,fl,1
1526,Sun May 17 23:14:59 +0000 2020,oh,-1
1527,Sun May 17 23:14:59 +0000 2020,mn,-1
1528,Sun May 17 23:14:58 +0000 2020,il,-1
1529,Sun May 17 23:14:57 +0000 2020,va,-1
1530,Sun May 17 23:14:57 +0000 2020,tn,-1
1531,Sun May 17 23:14:57 +0000 2020,pa,1
1532,Sun May 17 23:14:52 +0000 2020,or,1
1533,Sun May 17 23:14:51 +0000 2020,mi,1
1535,Sun May 17 23:14:50 +0000 2020,ca,1
1536,Sun May 17 23:14:48 +0000 2020,in,1
1537,Sun May 17 23:14:46 +0000 2020,or,1
1538,Sun May 17 23:14:46 +0000 2020,ca,1
1539,Sun May 17 23:14:45 +0000 2020,pa,1
1540,Sun May 17 23:14:43 +0000 2020,ia,1
1541,Sun May 17 23:14:43 +0000 2020,nc,-1
1542,Sun May 17 23:14:43 +0000 2020,ar,1
1544,Sun May 17 23:14:42 +0000 2020,ca,-1
1545,Sun May 17 23:14:38 +0000 2020,va,1
1547,Sun May 17 23:14:36 +0000 2020,ca,1
1549,Sun May 17 23:14:33 +0000 2020,ca,1
1550,Sun May 17 23:14:32 +0000 2020,az,1
1551,Sun May 17 23:14:31 +0000 2020,fl,1
1552,Sun May 17 23:14:27 +0000 2020,mi,1
1553,Sun May 17 23:14:27 +0000 2020,tn,1
1554,Sun May 17 23:14:27 +0000 2020,va,-1
1555,Sun May 17 23:14:22 +0000 2020,hi,1
1556,Sun May 17 23:14:22 +0000 2020,dc,1
1557,Sun May 17 23:14:22 +0000 2020,ca,1
1558,Sun May 17 23:14:21 +0000 2020,or,-1
1559,Sun May 17 23:14:21 +0000 2020,nc,1
1560,Sun May 17 23:14:20 +0000 2020,fl,1
1561,Sun May 17 23:14:20 +0000 2020,mi,-1
1562,Sun May 17 23:14:18 +0000 2020,ok,1
1563,Sun May 17 23:14:18 +0000 2020,nc,1
1565,Sun May 17 23:14:17 +0000 2020,nh,1
1566,Sun May 17 23:14:15 +0000 2020,tx,1
1568,Sun May 17 23:14:10 +0000 2020,dc,1
1569,Sun May 17 23:14:10 +0000 2020,ca,-1
1570,Sun May 17 23:14:07 +0000 2020,mn,1
1571,Sun May 17 23:14:04 +0000 2020,fl,1
1572,Sun May 17 23:14:04 +0000 2020,in,-1
1573,Sun May 17 23:14:03 +0000 2020,oh,1
1574,Sun May 17 23:14:01 +0000 2020,tn,-1
1575,Sun May 17 23:14:01 +0000 2020,ca,1
1576,Sun May 17 23:14:00 +0000 2020,mi,-1
1577,Sun May 17 23:14:00 +0000 2020,fl,-1
1578,Sun May 17 23:13:59 +0000 2020,pa,-1
1579,Sun May 17 23:13:59 +0000 2020,ca,-1
1580,Sun May 17 23:13:58 +0000 2020,ny,1
1581,Sun May 17 23:13:53 +0000 2020,va,1
1582,Sun May 17 23:13:52 +0000 2020,tx,-1
1584,Sun May 17 23:13:49 +0000 2020,pa,1
1585,Sun May 17 23:13:46 +0000 2020,in,1
1586,Sun May 17 23:13:46 +0000 2020,fl,1
1587,Sun May 17 23:13:45 +0000 2020,ok,1
1588,Sun May 17 23:13:45 +0000 2020,ny,-1
1589,Sun May 17 23:13:44 +0000 2020,ok,1
1590,Sun May 17 23:13:44 +0000 2020,ri,1
1592,Sun May 17 23:13:42 +0000 2020,ca,1
1593,Sun May 17 23:13:41 +0000 2020,dc,1
1594,Sun May 17 23:13:40 +0000 2020,tn,1
1595,Sun May 17 23:13:39 +0000 2020,ca,-1
1596,Sun May 17 23:13:38 +0000 2020,sc,1
1597,Sun May 17 23:13:35 +0000 2020,al,-1
1598,Sun May 17 23:13:35 +0000 2020,vt,-1
1600,Sun May 17 23:13:33 +0000 2020,ca,1
1601,Sun May 17 23:13:32 +0000 2020,ak,1
1602,Sun May 17 23:13:29 +0000 2020,co,-1
1603,Sun May 17 23:13:29 +0000 2020,ca,-1
1604,Sun May 17 23:13:29 +0000 2020,sc,-1
1605,Sun May 17 23:13:28 +0000 2020,ca,1
1606,Sun May 17 23:13:24 +0000 2020,ia,-1
1607,Sun May 17 23:13:24 +0000 2020,ks,1
1608,Sun May 17 23:13:24 +0000 2020,il,1
1609,Sun May 17 23:13:22 +0000 2020,ky,1
1610,Sun May 17 23:13:21 +0000 2020,ca,-1
1611,Sun May 17 23:13:17 +0000 2020,mn,-1
1612,Sun May 17 23:13:17 +0000 2020,oh,1
1613,Sun May 17 23:13:17 +0000 2020,ca,-1
1615,Sun May 17 23:13:15 +0000 2020,la,1
1616,Sun May 17 23:13:14 +0000 2020,nc,-1
1618,Sun May 17 23:13:11 +0000 2020,ma,-1
1619,Sun May 17 23:13:11 +0000 2020,ny,-1
1620,Sun May 17 23:13:11 +0000 2020,nj,1
1621,Sun May 17 23:13:10 +0000 2020,wa,-1
1622,Sun May 17 23:13:08 +0000 2020,ar,-1
1623,Sun May 17 23:13:04 +0000 2020,ma,1
1624,Sun May 17 23:13:03 +0000 2020,dc,-1
1626,Sun May 17 23:13:00 +0000 2020,ca,-1
1627,Sun May 17 23:12:58 +0000 2020,ca,-1
1628,Sun May 17 23:12:55 +0000 2020,ky,-1
1629,Sun May 17 23:12:55 +0000 2020,oh,1
1630,Sun May 17 23:12:50 +0000 2020,tx,1
1631,Sun May 17 23:12:49 +0000 2020,ca,-1
1632,Sun May 17 23:12:49 +0000 2020,de,1
1633,Sun May 17 23:12:46 +0000 2020,mi,-1
1634,Sun May 17 23:12:44 +0000 2020,ct,-1
1635,Sun May 17 23:12:43 +0000 2020,ne,1
1636,Sun May 17 23:12:41 +0000 2020,il,1
1637,Sun May 17 23:12:40 +0000 2020,wy,1
1638,Sun May 17 23:12:37 +0000 2020,fl,1
1639,Sun May 17 23:12:36 +0000 2020,fl,1
1640,Sun May 17 23:12:36 +0000 2020,ca,1
1641,Sun May 17 23:12:32 +0000 2020,fl,-1
1643,Sun May 17 23:12:30 +0000 2020,fl,1
1644,Sun May 17 23:12:28 +0000 2020,oh,1
1645,Sun May 17 23:12:28 +0000 2020,wa,-1
1646,Sun May 17 23:12:27 +0000 2020,nj,1
1647,Sun May 17 23:12:26 +0000 2020,oh,-1
1649,Sun May 17 23:12:25 +0000 2020,il,-1
1650,Sun May 17 23:12:25 +0000 2020,ca,-1
1651,Sun May 17 23:12:23 +0000 2020,co,-1
1652,Sun May 17 23:12:20 +0000 2020,fl,1
1653,Sun May 17 23:12:16 +0000 2020,mn,-1
1654,Sun May 17 23:12:16 +0000 2020,tx,1
1655,Sun May 17 23:12:15 +0000 2020,pa,1
1656,Sun May 17 23:12:13 +0000 2020,ny,1
1657,Sun May 17 23:12:11 +0000 2020,oh,1
1658,Sun May 17 23:12:10 +0000 2020,ca,1
1659,Sun May 17 23:12:10 +0000 2020,mo,-1
1660,Sun May 17 23:12:04 +0000 2020,fl,-1
1661,Sun May 17 23:12:04 +0000 2020,md,-1
1665,Sun May 17 23:11:59 +0000 2020,il,-1
1666,Sun May 17 23:11:56 +0000 2020,ga,1
1667,Sun May 17 23:11:56 +0000 2020,pa,-1
1668,Sun May 17 23:11:51 +0000 2020,ca,-1
1669,Sun May 17 23:11:49 +0000 2020,nj,1
1670,Sun May 17 23:11:48 +0000 2020,il,1
1672,Sun May 17 23:11:44 +0000 2020,wv,1
1673,Sun May 17 23:11:42 +0000 2020,la,1
1674,Sun May 17 23:11:41 +0000 2020,tn,1
1675,Sun May 17 23:11:40 +0000 2020,nj,1
1676,Sun May 17 23:11:38 +0000 2020,ks,1
1677,Sun May 17 23:11:35 +0000 2020,ks,1
1678,Sun May 17 23:11:35 +0000 2020,dc,-1
1679,Sun May 17 23:11:32 +0000 2020,or,-1
1681,Sun May 17 23:11:29 +0000 2020,fl,1
1682,Sun May 17 23:11:27 +0000 2020,il,-1
1684,Sun May 17 23:11:24 +0000 2020,fl,1
1685,Sun May 17 23:11:24 +0000 2020,co,-1
1686,Sun May 17 23:11:24 +0000 2020,ne,1
1687,Sun May 17 23:11:23 +0000 2020,ca,-1
1688,Sun May 17 23:11:21 +0000 2020,ca,-1
1689,Sun May 17 23:11:16 +0000 2020,ny,1
1690,Sun May 17 23:11:15 +0000 2020,ca,-1
1691,Sun May 17 23:11:14 +0000 2020,ct,-1
1694,Sun May 17 23:11:13 +0000 2020,al,1
1695,Sun May 17 23:11:12 +0000 2020,va,1
1697,Sun May 17 23:11:12 +0000 2020,mi,1
1698,Sun May 17 23:11:09 +0000 2020,in,1
1699,Sun May 17 23:11:03 +0000 2020,tn,1
1702,Sun May 17 23:10:58 +0000 2020,pa,-1
1703,Sun May 17 23:10:57 +0000 2020,ga,1
1704,Sun May 17 23:10:54 +0000 2020,ca,1
1705,Sun May 17 23:10:54 +0000 2020,nv,1
1706,Sun May 17 23:10:53 +0000 2020,ga,1
1707,Sun May 17 23:10:53 +0000 2020,tx,-1
1708,Sun May 17 23:10:51 +0000 2020,ca,1
1709,Sun May 17 23:10:50 +0000 2020,md,1
1710,Sun May 17 23:10:44 +0000 2020,tx,1
1711,Sun May 17 23:10:42 +0000 2020,ny,1
1712,Sun May 17 23:10:42 +0000 2020,ca,-1
1713,Sun May 17 23:10:39 +0000 2020,nj,-1
1714,Sun May 17 23:10:39 +0000 2020,va,-1
1715,Sun May 17 23:10:37 +0000 2020,de,1
1716,Sun May 17 23:10:36 +0000 2020,mi,1
1717,Sun May 17 23:10:35 +0000 2020,ga,1
1718,Sun May 17 23:10:33 +0000 2020,fl,1
1720,Sun May 17 23:10:29 +0000 2020,nh,1
1721,Sun May 17 23:10:28 +0000 2020,or,1
1722,Sun May 17 23:10:28 +0000 2020,mo,1
1723,Sun May 17 23:10:27 +0000 2020,il,1
1724,Sun May 17 23:10:26 +0000 2020,wa,-1
1725,Sun May 17 23:10:25 +0000 2020,sc,1
1727,Sun May 17 23:10:21 +0000 2020,mo,-1
1728,Sun May 17 23:10:18 +0000 2020,la,-1
1729,Sun May 17 23:10:15 +0000 2020,va,-1
1730,Sun May 17 23:10:14 +0000 2020,fl,1
1731,Sun May 17 23:10:13 +0000 2020,mn,-1
1732,Sun May 17 23:10:12 +0000 2020,mn,-1
1734,Sun May 17 23:10:07 +0000 2020,sd,-1
1736,Sun May 17 23:10:04 +0000 2020,nc,-1
1737,Sun May 17 23:10:02 +0000 2020,tx,1
1738,Sun May 17 23:09:57 +0000 2020,pa,-1
1739,Sun May 17 23:09:57 +0000 2020,il,-1
1740,Sun May 17 23:09:55 +0000 2020,az,1
1741,Sun May 17 23:09:55 +0000 2020,mi,-1
1742,Sun May 17 23:09:52 +0000 2020,fl,1
1744,Sun May 17 23:09:48 +0000 2020,mn,-1
1745,Sun May 17 23:09:48 +0000 2020,ca,-1
1746,Sun May 17 23:09:46 +0000 2020,dc,-1
1747,Sun May 17 23:09:45 +0000 2020,ca,1
1748,Sun May 17 23:09:43 +0000 2020,oh,1
1750,Sun May 17 23:09:38 +0000 2020,tx,1
1751,Sun May 17 23:09:36 +0000 2020,tx,-1
1752,Sun May 17 23:09:35 +0000 2020,va,1
1754,Sun May 17 23:09:34 +0000 2020,ca,1
1755,Sun May 17 23:09:34 +0000 2020,ny,1
1756,Sun May 17 23:09:32 +0000 2020,mi,1
1759,Sun May 17 23:09:27 +0000 2020,oh,1
1760,Sun May 17 23:09:26 +0000 2020,mn,-1
1761,Sun May 17 23:09:25 +0000 2020,nc,-1
1762,Sun May 17 23:09:24 +0000 2020,il,-1
1763,Sun May 17 23:09:24 +0000 2020,ca,-1
1764,Sun May 17 23:09:22 +0000 2020,sc,1
1766,Sun May 17 23:09:19 +0000 2020,md,1
1767,Sun May 17 23:09:15 +0000 2020,id,1
1768,Sun May 17 23:09:12 +0000 2020,ma,-1
1769,Sun May 17 23:09:12 +0000 2020,fl,1
1771,Sun May 17 23:09:11 +0000 2020,tx,-1
1772,Sun May 17 23:09:10 +0000 2020,il,1
1774,Sun May 17 23:09:09 +0000 2020,tx,-1
1775,Sun May 17 23:09:07 +0000 2020,fl,1
1776,Sun May 17 23:09:05 +0000 2020,al,1
1777,Sun May 17 23:09:04 +0000 2020,ca,1
1779,Sun May 17 23:09:03 +0000 2020,pa,-1
1780,Sun May 17 23:08:54 +0000 2020,ny,-1
1781,Sun May 17 23:08:53 +0000 2020,ma,-1
1782,Sun May 17 23:08:52 +0000 2020,fl,-1
1783,Sun May 17 23:08:51 +0000 2020,az,1
1784,Sun May 17 23:08:50 +0000 2020,ny,1
1785,Sun May 17 23:08:47 +0000 2020,ca,-1
1786,Sun May 17 23:08:46 +0000 2020,in,-1
1787,Sun May 17 23:08:39 +0000 2020,nc,-1
1789,Sun May 17 23:08:35 +0000 2020,wa,-1
1790,Sun May 17 23:08:32 +0000 2020,tx,1
1791,Sun May 17 23:08:29 +0000 2020,va,1
1792,Sun May 17 23:08:27 +0000 2020,ca,1
1795,Sun May 17 23:08:23 +0000 2020,de,1
1796,Sun May 17 23:08:23 +0000 2020,mi,-1
1797,Sun May 17 23:08:22 +0000 2020,pa,1
1798,Sun May 17 23:08:22 +0000 2020,il,-1
1799,Sun May 17 23:08:21 +0000 2020,nc,-1
1800,Sun May 17 23:08:21 +0000 2020,tx,-1
1801,Sun May 17 23:08:18 +0000 2020,fl,1
1802,Sun May 17 23:08:15 +0000 2020,fl,-1
1803,Sun May 17 23:08:13 +0000 2020,ny,-1
1805,Sun May 17 23:08:12 +0000 2020,pa,1
1806,Sun May 17 23:08:10 +0000 2020,ca,1
1807,Sun May 17 23:08:09 +0000 2020,ny,-1
1809,Sun May 17 23:08:03 +0000 2020,fl,1
1810,Sun May 17 23:08:03 +0000 2020,al,1
1811,Sun May 17 23:08:02 +0000 2020,oh,1
1812,Sun May 17 23:08:02 +0000 2020,pa,1
1813,Sun May 17 23:08:02 +0000 2020,ga,-1
1814,Sun May 17 23:08:02 +0000 2020,az,1
1815,Sun May 17 23:08:01 +0000 2020,ca,1
1816,Sun May 17 23:07:58 +0000 2020,ny,1
1817,Sun May 17 23:07:55 +0000 2020,ky,-1
1818,Sun May 17 23:07:54 +0000 2020,fl,1
1819,Sun May 17 23:07:52 +0000 2020,nc,-1
1820,Sun May 17 23:07:51 +0000 2020,mn,-1
1821,Sun May 17 23:07:51 +0000 2020,ny,1
1822,Sun May 17 23:07:50 +0000 2020,fl,1
1823,Sun May 17 23:07:47 +0000 2020,tx,-1
1824,Sun May 17 23:07:46 +0000 2020,ca,-1
1825,Sun May 17 23:07:46 +0000 2020,fl,1
1826,Sun May 17 23:07:46 +0000 2020,ca,-1
1827,Sun May 17 23:07:43 +0000 2020,ca,1
1828,Sun May 17 23:07:41 +0000 2020,nc,-1
1829,Sun May 17 23:07:39 +0000 2020,wa,1
1830,Sun May 17 23:07:36 +0000 2020,ca,1
1831,Sun May 17 23:07:35 +0000 2020,wi,-1
1832,Sun May 17 23:07:31 +0000 2020,ca,1
1833,Sun May 17 23:07:31 +0000 2020,ca,-1
1834,Sun May 17 23:07:29 +0000 2020,ca,1
1835,Sun May 17 23:07:28 +0000 2020,tx,1
1836,Sun May 17 23:07:26 +0000 2020,oh,1
1837,Sun May 17 23:07:24 +0000 2020,nv,1
1838,Sun May 17 23:07:24 +0000 2020,md,-1
1839,Sun May 17 23:07:24 +0000 2020,al,1
1840,Sun May 17 23:07:23 +0000 2020,tx,-1
1841,Sun May 17 23:07:22 +0000 2020,ga,1
1842,Sun May 17 23:07:22 +0000 2020,ny,1
1843,Sun May 17 23:07:21 +0000 2020,ky,1
1844,Sun May 17 23:07:20 +0000 2020,nc,-1
1845,Sun May 17 23:07:19 +0000 2020,mn,-1
1846,Sun May 17 23:07:16 +0000 2020,az,1
1847,Sun May 17 23:07:16 +0000 2020,va,1
1848,Sun May 17 23:07:12 +0000 2020,ny,1
1849,Sun May 17 23:07:10 +0000 2020,ca,-1
1850,Sun May 17 23:07:10 +0000 2020,ms,1
1851,Sun May 17 23:07:08 +0000 2020,ca,-1
1853,Sun May 17 23:07:04 +0000 2020,in,1
1854,Sun May 17 23:07:04 +0000 2020,ky,1
1855,Sun May 17 23:06:54 +0000 2020,mi,-1
1856,Sun May 17 23:06:53 +0000 2020,ks,1
1857,Sun May 17 23:06:53 +0000 2020,oh,1
1858,Sun May 17 23:06:53 +0000 2020,co,1
